ID,Lat,,Vg_mph,Vsus_mph,Lon
321415,31.4,94.5,25.91,20.07,-94.5
321416,31.4,94.449997,25.82,20,-94.449997
321417,31.4,94.400002,25.74,19.94,-94.400002
321418,31.4,94.349998,25.66,19.87,-94.349998
321419,31.4,94.300003,25.57,19.8,-94.300003
321420,31.4,94.25,25.48,19.74,-94.25
321421,31.4,94.199997,25.39,19.66,-94.199997
321422,31.4,94.150002,25.3,19.59,-94.150002
321423,31.4,94.099998,25.2,19.52,-94.099998
321424,31.4,94.050003,25.11,19.44,-94.050003
321425,31.4,94,25.01,19.36,-94
321426,31.4,93.949997,24.32,18.83,-93.949997
321427,31.4,93.900002,23.4,18.16,-93.900002
321428,31.4,93.849998,22.68,18.45,-93.849998
321660,31.450001,99.900002,20.11,15.55,-99.900002
321661,31.450001,99.849998,20.24,15.65,-99.849998
321662,31.450001,99.800003,20.38,15.76,-99.800003
321663,31.450001,99.75,20.52,15.87,-99.75
321664,31.450001,99.699997,20.66,15.98,-99.699997
321665,31.450001,99.650002,20.8,16.09,-99.650002
321666,31.450001,99.599998,20.94,16.2,-99.599998
321667,31.450001,99.550003,21.08,16.31,-99.550003
321668,31.450001,99.5,21.23,16.42,-99.5
321669,31.450001,99.449997,21.37,16.53,-99.449997
321670,31.450001,99.400002,21.51,16.64,-99.400002
321671,31.450001,99.349998,21.66,16.76,-99.349998
321672,31.450001,99.300003,21.8,16.87,-99.300003
321673,31.450001,99.25,21.94,16.98,-99.25
321674,31.450001,99.199997,22.09,17.09,-99.199997
321675,31.450001,99.150002,22.23,17.2,-99.150002
321676,31.450001,99.099998,22.38,17.32,-99.099998
321677,31.450001,99.050003,22.52,17.43,-99.050003
321678,31.450001,99,22.67,17.54,-99
321679,31.450001,98.949997,22.81,17.65,-98.949997
321680,31.450001,98.900002,22.96,17.77,-98.900002
321681,31.450001,98.849998,23.1,17.88,-98.849998
321682,31.450001,98.800003,23.24,17.99,-98.800003
321683,31.450001,98.75,23.38,18.1,-98.75
321684,31.450001,98.699997,23.52,18.21,-98.699997
321685,31.450001,98.650002,23.67,18.32,-98.650002
321686,31.450001,98.599998,23.82,18.44,-98.599998
321687,31.450001,98.550003,23.96,18.55,-98.550003
321688,31.450001,98.5,24.1,18.66,-98.5
321689,31.450001,98.449997,24.24,18.77,-98.449997
321690,31.450001,98.400002,24.38,18.88,-98.400002
321691,31.450001,98.349998,24.52,18.98,-98.349998
321692,31.450001,98.300003,24.66,19.1,-98.300003
321693,31.450001,98.25,24.8,19.2,-98.25
321694,31.450001,98.199997,24.94,19.31,-98.199997
321695,31.450001,98.150002,25.08,19.42,-98.150002
321696,31.450001,98.099998,25.21,19.52,-98.099998
321697,31.450001,98.050003,25.34,19.62,-98.050003
321698,31.450001,98,25.46,19.72,-98
321699,31.450001,97.949997,25.59,19.82,-97.949997
321700,31.450001,97.900002,25.71,19.91,-97.900002
321701,31.450001,97.849998,25.83,20.01,-97.849998
321702,31.450001,97.800003,25.95,20.1,-97.800003
321703,31.450001,97.75,26.06,20.19,-97.75
321704,31.450001,97.699997,26.17,20.27,-97.699997
321705,31.450001,97.650002,26.27,20.35,-97.650002
321706,31.450001,97.599998,26.37,20.42,-97.599998
321707,31.450001,97.550003,26.46,20.49,-97.550003
321708,31.450001,97.5,26.54,20.56,-97.5
321709,31.450001,97.449997,26.63,20.63,-97.449997
321710,31.450001,97.400002,26.7,20.69,-97.400002
321711,31.450001,97.349998,26.77,20.74,-97.349998
321712,31.450001,97.300003,26.84,20.79,-97.300003
321713,31.450001,97.25,26.9,20.84,-97.25
321714,31.450001,97.199997,26.96,20.89,-97.199997
321715,31.450001,97.150002,27.01,20.92,-97.150002
321716,31.450001,97.099998,27.05,20.96,-97.099998
321717,31.450001,97.050003,27.09,20.99,-97.050003
321718,31.450001,97,27.13,21.02,-97
321719,31.450001,96.949997,27.15,21.04,-96.949997
321720,31.450001,96.900002,27.18,21.06,-96.900002
321721,31.450001,96.849998,27.19,21.07,-96.849998
321722,31.450001,96.800003,27.2,21.08,-96.800003
321723,31.450001,96.75,27.21,21.08,-96.75
321724,31.450001,96.699997,27.2,21.08,-96.699997
321725,31.450001,96.650002,27.19,21.07,-96.650002
321726,31.450001,96.599998,27.18,21.06,-96.599998
321727,31.450001,96.550003,27.16,21.04,-96.550003
321728,31.450001,96.5,27.13,21.02,-96.5
321729,31.450001,96.449997,27.09,20.99,-96.449997
321730,31.450001,96.400002,27.06,20.96,-96.400002
321731,31.450001,96.349998,27.02,20.93,-96.349998
321732,31.450001,96.300003,26.97,20.89,-96.300003
321733,31.450001,96.25,26.91,20.85,-96.25
321734,31.450001,96.199997,26.84,20.79,-96.199997
321735,31.450001,96.150002,26.71,20.69,-96.150002
321736,31.450001,96.099998,26.6,20.61,-96.099998
321737,31.450001,96.050003,26.63,20.63,-96.050003
321738,31.450001,96,26.65,20.64,-96
321739,31.450001,95.949997,26.67,20.66,-95.949997
321740,31.450001,95.900002,26.68,20.67,-95.900002
321741,31.450001,95.849998,26.69,20.67,-95.849998
321742,31.450001,95.800003,26.7,20.68,-95.800003
321743,31.450001,95.75,26.7,20.68,-95.75
321744,31.450001,95.699997,26.7,20.68,-95.699997
321745,31.450001,95.650002,26.69,20.68,-95.650002
321746,31.450001,95.599998,26.69,20.67,-95.599998
321747,31.450001,95.550003,26.68,20.66,-95.550003
321748,31.450001,95.5,26.66,20.65,-95.5
321749,31.450001,95.449997,26.64,20.64,-95.449997
321750,31.450001,95.400002,26.62,20.62,-95.400002
321751,31.450001,95.349998,26.6,20.6,-95.349998
321752,31.450001,95.300003,26.57,20.58,-95.300003
321753,31.450001,95.25,26.54,20.56,-95.25
321754,31.450001,95.199997,26.51,20.53,-95.199997
321755,31.450001,95.150002,26.47,20.5,-95.150002
321756,31.450001,95.099998,26.43,20.47,-95.099998
321757,31.450001,95.050003,26.38,20.43,-95.050003
321758,31.450001,95,26.33,20.39,-95
321759,31.450001,94.949997,26.28,20.35,-94.949997
321760,31.450001,94.900002,26.22,20.31,-94.900002
321761,31.450001,94.849998,26.17,20.27,-94.849998
321762,31.450001,94.800003,26.1,20.22,-94.800003
321763,31.450001,94.75,26.04,20.17,-94.75
321764,31.450001,94.699997,25.98,20.12,-94.699997
321765,31.450001,94.650002,25.91,20.06,-94.650002
321766,31.450001,94.599998,25.83,20.01,-94.599998
321767,31.450001,94.550003,25.76,19.95,-94.550003
321768,31.450001,94.5,25.68,19.89,-94.5
321769,31.450001,94.449997,25.61,19.83,-94.449997
321770,31.450001,94.400002,25.53,19.77,-94.400002
321771,31.450001,94.349998,25.44,19.7,-94.349998
321772,31.450001,94.300003,25.36,19.64,-94.300003
321773,31.450001,94.25,25.27,19.57,-94.25
321774,31.450001,94.199997,25.18,19.5,-94.199997
321775,31.450001,94.150002,25.09,19.43,-94.150002
321776,31.450001,94.099998,24.89,19.27,-94.099998
321777,31.450001,94.050003,24.2,18.74,-94.050003
321778,31.450001,94,23.39,18.1,-94
321779,31.450001,93.949997,22.23,17.23,-93.949997
321780,31.450001,93.900002,21.13,16.53,-93.900002
322021,31.5,99.849998,20.12,15.56,-99.849998
322022,31.5,99.800003,20.25,15.66,-99.800003
322023,31.5,99.75,20.38,15.76,-99.75
322024,31.5,99.699997,20.52,15.87,-99.699997
322025,31.5,99.650002,20.66,15.98,-99.650002
322026,31.5,99.599998,20.79,16.08,-99.599998
322027,31.5,99.550003,20.93,16.19,-99.550003
322028,31.5,99.5,21.07,16.3,-99.5
322029,31.5,99.449997,21.21,16.41,-99.449997
322030,31.5,99.400002,21.35,16.51,-99.400002
322031,31.5,99.349998,21.48,16.62,-99.349998
322032,31.5,99.300003,21.62,16.73,-99.300003
322033,31.5,99.25,21.76,16.84,-99.25
322034,31.5,99.199997,21.91,16.95,-99.199997
322035,31.5,99.150002,22.04,17.06,-99.150002
322036,31.5,99.099998,22.18,17.16,-99.099998
322037,31.5,99.050003,22.32,17.27,-99.050003
322038,31.5,99,22.46,17.38,-99
322039,31.5,98.949997,22.6,17.49,-98.949997
322040,31.5,98.900002,22.74,17.6,-98.900002
322041,31.5,98.849998,22.88,17.71,-98.849998
322042,31.5,98.800003,23.02,17.82,-98.800003
322043,31.5,98.75,23.16,17.93,-98.75
322044,31.5,98.699997,23.3,18.03,-98.699997
322045,31.5,98.650002,23.44,18.14,-98.650002
322046,31.5,98.599998,23.57,18.25,-98.599998
322047,31.5,98.550003,23.71,18.35,-98.550003
322048,31.5,98.5,23.85,18.46,-98.5
322049,31.5,98.449997,23.99,18.57,-98.449997
322050,31.5,98.400002,24.12,18.68,-98.400002
322051,31.5,98.349998,24.26,18.78,-98.349998
322052,31.5,98.300003,24.39,18.88,-98.300003
322053,31.5,98.25,24.52,18.99,-98.25
322054,31.5,98.199997,24.65,19.09,-98.199997
322055,31.5,98.150002,24.79,19.19,-98.150002
322056,31.5,98.099998,24.92,19.29,-98.099998
322057,31.5,98.050003,25.04,19.39,-98.050003
322058,31.5,98,25.17,19.49,-98
322059,31.5,97.949997,25.29,19.58,-97.949997
322060,31.5,97.900002,25.4,19.67,-97.900002
322061,31.5,97.849998,25.52,19.76,-97.849998
322062,31.5,97.800003,25.63,19.85,-97.800003
322063,31.5,97.75,25.73,19.93,-97.75
322064,31.5,97.699997,25.84,20.01,-97.699997
322065,31.5,97.650002,25.93,20.09,-97.650002
322066,31.5,97.599998,26.03,20.16,-97.599998
322067,31.5,97.550003,26.12,20.23,-97.550003
322068,31.5,97.5,26.2,20.29,-97.5
322069,31.5,97.449997,26.28,20.36,-97.449997
322070,31.5,97.400002,26.36,20.41,-97.400002
322071,31.5,97.349998,26.42,20.47,-97.349998
322072,31.5,97.300003,26.49,20.52,-97.300003
322073,31.5,97.25,26.55,20.57,-97.25
322074,31.5,97.199997,26.6,20.61,-97.199997
322075,31.5,97.150002,26.65,20.65,-97.150002
322076,31.5,97.099998,26.7,20.68,-97.099998
322077,31.5,97.050003,26.74,20.71,-97.050003
322078,31.5,97,26.77,20.74,-97
322079,31.5,96.949997,26.8,20.76,-96.949997
322080,31.5,96.900002,26.82,20.77,-96.900002
322081,31.5,96.849998,26.83,20.79,-96.849998
322082,31.5,96.800003,26.84,20.79,-96.800003
322083,31.5,96.75,26.84,20.8,-96.75
322084,31.5,96.699997,26.84,20.8,-96.699997
322085,31.5,96.650002,26.84,20.79,-96.650002
322086,31.5,96.599998,26.83,20.78,-96.599998
322087,31.5,96.550003,26.81,20.77,-96.550003
322088,31.5,96.5,26.79,20.75,-96.5
322089,31.5,96.449997,26.76,20.73,-96.449997
322090,31.5,96.400002,26.72,20.7,-96.400002
322091,31.5,96.349998,26.68,20.67,-96.349998
322092,31.5,96.300003,26.63,20.63,-96.300003
322093,31.5,96.25,26.58,20.59,-96.25
322094,31.5,96.199997,26.48,20.51,-96.199997
322095,31.5,96.150002,26.35,20.41,-96.150002
322096,31.5,96.099998,26.36,20.42,-96.099998
322097,31.5,96.050003,26.38,20.43,-96.050003
322098,31.5,96,26.4,20.45,-96
322099,31.5,95.949997,26.41,20.46,-95.949997
322100,31.5,95.900002,26.42,20.47,-95.900002
322101,31.5,95.849998,26.43,20.48,-95.849998
322102,31.5,95.800003,26.44,20.48,-95.800003
322103,31.5,95.75,26.44,20.48,-95.75
322104,31.5,95.699997,26.44,20.48,-95.699997
322105,31.5,95.650002,26.44,20.48,-95.650002
322106,31.5,95.599998,26.43,20.47,-95.599998
322107,31.5,95.550003,26.42,20.46,-95.550003
322108,31.5,95.5,26.4,20.45,-95.5
322109,31.5,95.449997,26.38,20.44,-95.449997
322110,31.5,95.400002,26.36,20.42,-95.400002
322111,31.5,95.349998,26.34,20.4,-95.349998
322112,31.5,95.300003,26.31,20.38,-95.300003
322113,31.5,95.25,26.28,20.35,-95.25
322114,31.5,95.199997,26.24,20.33,-95.199997
322115,31.5,95.150002,26.2,20.3,-95.150002
322116,31.5,95.099998,26.16,20.26,-95.099998
322117,31.5,95.050003,26.12,20.23,-95.050003
322118,31.5,95,26.07,20.19,-95
322119,31.5,94.949997,26.02,20.15,-94.949997
322120,31.5,94.900002,25.96,20.11,-94.900002
322121,31.5,94.849998,25.91,20.06,-94.849998
322122,31.5,94.800003,25.84,20.02,-94.800003
322123,31.5,94.75,25.78,19.97,-94.75
322124,31.5,94.699997,25.72,19.92,-94.699997
322125,31.5,94.650002,25.66,19.87,-94.650002
322126,31.5,94.599998,25.59,19.82,-94.599998
322127,31.5,94.550003,25.53,19.77,-94.550003
322128,31.5,94.5,25.46,19.72,-94.5
322129,31.5,94.449997,25.38,19.66,-94.449997
322130,31.5,94.400002,25.3,19.59,-94.400002
322131,31.5,94.349998,25.22,19.53,-94.349998
322132,31.5,94.300003,25.14,19.47,-94.300003
322133,31.5,94.25,25.05,19.4,-94.25
322134,31.5,94.199997,24.75,19.17,-94.199997
322135,31.5,94.150002,24.18,18.72,-94.150002
322136,31.5,94.099998,23.39,18.1,-94.099998
322137,31.5,94.050003,22.21,17.18,-94.050003
322138,31.5,94,20.96,16.21,-94
322139,31.5,93.949997,20.02,15.53,-93.949997
322384,31.549999,99.800003,20.13,15.56,-99.800003
322385,31.549999,99.75,20.25,15.66,-99.75
322386,31.549999,99.699997,20.38,15.76,-99.699997
322387,31.549999,99.650002,20.52,15.87,-99.650002
322388,31.549999,99.599998,20.65,15.97,-99.599998
322389,31.549999,99.550003,20.78,16.08,-99.550003
322390,31.549999,99.5,20.91,16.18,-99.5
322391,31.549999,99.449997,21.05,16.28,-99.449997
322392,31.549999,99.400002,21.18,16.39,-99.400002
322393,31.549999,99.349998,21.32,16.49,-99.349998
322394,31.549999,99.300003,21.45,16.6,-99.300003
322395,31.549999,99.25,21.59,16.7,-99.25
322396,31.549999,99.199997,21.72,16.81,-99.199997
322397,31.549999,99.150002,21.86,16.91,-99.150002
322398,31.549999,99.099998,22,17.02,-99.099998
322399,31.549999,99.050003,22.13,17.12,-99.050003
322400,31.549999,99,22.26,17.23,-99
322401,31.549999,98.949997,22.4,17.33,-98.949997
322402,31.549999,98.900002,22.54,17.44,-98.900002
322403,31.549999,98.849998,22.67,17.55,-98.849998
322404,31.549999,98.800003,22.8,17.65,-98.800003
322405,31.549999,98.75,22.94,17.75,-98.75
322406,31.549999,98.699997,23.07,17.86,-98.699997
322407,31.549999,98.650002,23.21,17.96,-98.650002
322408,31.549999,98.599998,23.34,18.07,-98.599998
322409,31.549999,98.550003,23.47,18.17,-98.550003
322410,31.549999,98.5,23.6,18.27,-98.5
322411,31.549999,98.449997,23.73,18.37,-98.449997
322412,31.549999,98.400002,23.87,18.48,-98.400002
322413,31.549999,98.349998,24,18.58,-98.349998
322414,31.549999,98.300003,24.13,18.68,-98.300003
322415,31.549999,98.25,24.26,18.78,-98.25
322416,31.549999,98.199997,24.39,18.88,-98.199997
322417,31.549999,98.150002,24.51,18.98,-98.150002
322418,31.549999,98.099998,24.63,19.07,-98.099998
322419,31.549999,98.050003,24.75,19.16,-98.050003
322420,31.549999,98,24.87,19.26,-98
322421,31.549999,97.949997,24.99,19.35,-97.949997
322422,31.549999,97.900002,25.1,19.44,-97.900002
322423,31.549999,97.849998,25.21,19.52,-97.849998
322424,31.549999,97.800003,25.32,19.61,-97.800003
322425,31.549999,97.75,25.42,19.69,-97.75
322426,31.549999,97.699997,25.52,19.77,-97.699997
322427,31.549999,97.650002,25.62,19.84,-97.650002
322428,31.549999,97.599998,25.71,19.91,-97.599998
322429,31.549999,97.550003,25.79,19.98,-97.550003
322430,31.549999,97.5,25.87,20.04,-97.5
322431,31.549999,97.449997,25.95,20.1,-97.449997
322432,31.549999,97.400002,26.02,20.15,-97.400002
322433,31.549999,97.349998,26.09,20.21,-97.349998
322434,31.549999,97.300003,26.15,20.25,-97.300003
322435,31.549999,97.25,26.21,20.3,-97.25
322436,31.549999,97.199997,26.26,20.34,-97.199997
322437,31.549999,97.150002,26.31,20.38,-97.150002
322438,31.549999,97.099998,26.35,20.41,-97.099998
322439,31.549999,97.050003,26.39,20.44,-97.050003
322440,31.549999,97,26.42,20.47,-97
322441,31.549999,96.949997,26.45,20.49,-96.949997
322442,31.549999,96.900002,26.47,20.51,-96.900002
322443,31.549999,96.849998,26.49,20.52,-96.849998
322444,31.549999,96.800003,26.5,20.53,-96.800003
322445,31.549999,96.75,26.51,20.53,-96.75
322446,31.549999,96.699997,26.51,20.53,-96.699997
322447,31.549999,96.650002,26.5,20.53,-96.650002
322448,31.549999,96.599998,26.49,20.52,-96.599998
322449,31.549999,96.550003,26.47,20.5,-96.550003
322450,31.549999,96.5,26.45,20.49,-96.5
322451,31.549999,96.449997,26.42,20.46,-96.449997
322452,31.549999,96.400002,26.38,20.44,-96.400002
322453,31.549999,96.349998,26.34,20.41,-96.349998
322454,31.549999,96.300003,26.3,20.37,-96.300003
322455,31.549999,96.25,26.26,20.34,-96.25
322456,31.549999,96.199997,26.14,20.25,-96.199997
322457,31.549999,96.150002,26.09,20.21,-96.150002
322458,31.549999,96.099998,26.12,20.23,-96.099998
322459,31.549999,96.050003,26.14,20.24,-96.050003
322460,31.549999,96,26.15,20.26,-96
322461,31.549999,95.949997,26.17,20.27,-95.949997
322462,31.549999,95.900002,26.18,20.28,-95.900002
322463,31.549999,95.849998,26.19,20.28,-95.849998
322464,31.549999,95.800003,26.19,20.29,-95.800003
322465,31.549999,95.75,26.19,20.29,-95.75
322466,31.549999,95.699997,26.19,20.29,-95.699997
322467,31.549999,95.650002,26.18,20.28,-95.650002
322468,31.549999,95.599998,26.18,20.27,-95.599998
322469,31.549999,95.550003,26.16,20.26,-95.550003
322470,31.549999,95.5,26.15,20.25,-95.5
322471,31.549999,95.449997,26.13,20.24,-95.449997
322472,31.549999,95.400002,26.1,20.22,-95.400002
322473,31.549999,95.349998,26.08,20.2,-95.349998
322474,31.549999,95.300003,26.05,20.18,-95.300003
322475,31.549999,95.25,26.02,20.15,-95.25
322476,31.549999,95.199997,25.98,20.13,-95.199997
322477,31.549999,95.150002,25.95,20.1,-95.150002
322478,31.549999,95.099998,25.9,20.06,-95.099998
322479,31.549999,95.050003,25.86,20.03,-95.050003
322480,31.549999,95,25.81,19.99,-95
322481,31.549999,94.949997,25.76,19.95,-94.949997
322482,31.549999,94.900002,25.71,19.91,-94.900002
322483,31.549999,94.849998,25.66,19.87,-94.849998
322484,31.549999,94.800003,25.6,19.83,-94.800003
322485,31.549999,94.75,25.54,19.78,-94.75
322486,31.549999,94.699997,25.48,19.74,-94.699997
322487,31.549999,94.650002,25.42,19.69,-94.650002
322488,31.549999,94.599998,25.35,19.64,-94.599998
322489,31.549999,94.550003,25.29,19.58,-94.550003
322490,31.549999,94.5,25.22,19.53,-94.5
322491,31.549999,94.449997,25.15,19.47,-94.449997
322492,31.549999,94.400002,25.07,19.42,-94.400002
322493,31.549999,94.349998,24.99,19.35,-94.349998
322494,31.549999,94.300003,24.48,18.95,-94.300003
322495,31.549999,94.25,23.89,18.49,-94.25
322496,31.549999,94.199997,23.21,17.97,-94.199997
322497,31.549999,94.150002,22.19,17.17,-94.150002
322498,31.549999,94.099998,20.96,16.21,-94.099998
322499,31.549999,94.050003,20.12,15.56,-94.050003
322862,31.6,99.75,20.13,15.57,-99.75
322863,31.6,99.699997,20.25,15.66,-99.699997
322864,31.6,99.650002,20.38,15.76,-99.650002
322865,31.6,99.599998,20.51,15.86,-99.599998
322866,31.6,99.550003,20.64,15.96,-99.550003
322867,31.6,99.5,20.77,16.06,-99.5
322868,31.6,99.449997,20.9,16.16,-99.449997
322869,31.6,99.400002,21.02,16.26,-99.400002
322870,31.6,99.349998,21.15,16.37,-99.349998
322871,31.6,99.300003,21.29,16.47,-99.300003
322872,31.6,99.25,21.42,16.57,-99.25
322873,31.6,99.199997,21.55,16.67,-99.199997
322874,31.6,99.150002,21.68,16.77,-99.150002
322875,31.6,99.099998,21.81,16.87,-99.099998
322876,31.6,99.050003,21.94,16.98,-99.050003
322877,31.6,99,22.07,17.08,-99
322878,31.6,98.949997,22.2,17.18,-98.949997
322879,31.6,98.900002,22.33,17.28,-98.900002
322880,31.6,98.849998,22.46,17.38,-98.849998
322881,31.6,98.800003,22.6,17.49,-98.800003
322882,31.6,98.75,22.73,17.59,-98.75
322883,31.6,98.699997,22.85,17.69,-98.699997
322884,31.6,98.650002,22.98,17.79,-98.650002
322885,31.6,98.599998,23.11,17.89,-98.599998
322886,31.6,98.550003,23.24,17.99,-98.550003
322887,31.6,98.5,23.37,18.09,-98.5
322888,31.6,98.449997,23.5,18.19,-98.449997
322889,31.6,98.400002,23.62,18.29,-98.400002
322890,31.6,98.349998,23.75,18.38,-98.349998
322891,31.6,98.300003,23.87,18.48,-98.300003
322892,31.6,98.25,23.99,18.58,-98.25
322893,31.6,98.199997,24.12,18.67,-98.199997
322894,31.6,98.150002,24.24,18.77,-98.150002
322895,31.6,98.099998,24.36,18.86,-98.099998
322896,31.6,98.050003,24.48,18.95,-98.050003
322897,31.6,98,24.59,19.04,-98
322898,31.6,97.949997,24.7,19.13,-97.949997
322899,31.6,97.900002,24.81,19.21,-97.900002
322900,31.6,97.849998,24.91,19.29,-97.849998
322901,31.6,97.800003,25.01,19.37,-97.800003
322902,31.6,97.75,25.11,19.45,-97.75
322903,31.6,97.699997,25.21,19.52,-97.699997
322904,31.6,97.650002,25.3,19.59,-97.650002
322905,31.6,97.599998,25.39,19.66,-97.599998
322906,31.6,97.550003,25.48,19.73,-97.550003
322907,31.6,97.5,25.55,19.79,-97.5
322908,31.6,97.449997,25.63,19.85,-97.449997
322909,31.6,97.400002,25.7,19.9,-97.400002
322910,31.6,97.349998,25.76,19.95,-97.349998
322911,31.6,97.300003,25.82,20,-97.300003
322912,31.6,97.25,25.88,20.05,-97.25
322913,31.6,97.199997,25.93,20.09,-97.199997
322914,31.6,97.150002,25.98,20.12,-97.150002
322915,31.6,97.099998,26.02,20.15,-97.099998
322916,31.6,97.050003,26.06,20.18,-97.050003
322917,31.6,97,26.09,20.21,-97
322918,31.6,96.949997,26.12,20.23,-96.949997
322919,31.6,96.900002,26.14,20.24,-96.900002
322920,31.6,96.849998,26.15,20.26,-96.849998
322921,31.6,96.800003,26.16,20.26,-96.800003
322922,31.6,96.75,26.17,20.27,-96.75
322923,31.6,96.699997,26.17,20.27,-96.699997
322924,31.6,96.650002,26.16,20.26,-96.650002
322925,31.6,96.599998,26.15,20.26,-96.599998
322926,31.6,96.550003,26.14,20.24,-96.550003
322927,31.6,96.5,26.12,20.23,-96.5
322928,31.6,96.449997,26.09,20.21,-96.449997
322929,31.6,96.400002,26.06,20.19,-96.400002
322930,31.6,96.349998,26.03,20.16,-96.349998
322931,31.6,96.300003,25.98,20.13,-96.300003
322932,31.6,96.25,25.92,20.07,-96.25
322933,31.6,96.199997,25.83,20.01,-96.199997
322934,31.6,96.150002,25.86,20.03,-96.150002
322935,31.6,96.099998,25.88,20.05,-96.099998
322936,31.6,96.050003,25.9,20.06,-96.050003
322937,31.6,96,25.92,20.07,-96
322938,31.6,95.949997,25.93,20.08,-95.949997
322939,31.6,95.900002,25.94,20.09,-95.900002
322940,31.6,95.849998,25.94,20.09,-95.849998
322941,31.6,95.800003,25.95,20.1,-95.800003
322942,31.6,95.75,25.95,20.1,-95.75
322943,31.6,95.699997,25.94,20.09,-95.699997
322944,31.6,95.650002,25.94,20.09,-95.650002
322945,31.6,95.599998,25.93,20.08,-95.599998
